Timestep,StratumID,TransitionGroupID,Amount
2025,Boston Mountains,Reforestation: Shrubland,685.3326869565216
2025,Canadian Rockies,Reforestation: Cropland,0
2025,Canadian Rockies,Reforestation: Pasture,0
2025,Canadian Rockies,Reforestation: Grassland,0
2025,Canadian Rockies,Reforestation: Shrubland,0
2025,Cascades,Reforestation: Cropland,0
2025,Cascades,Reforestation: Pasture,0
2025,Cascades,Reforestation: Grassland,0
2025,Cascades,Reforestation: Shrubland,0
2025,Central Appalachians,Reforestation: Cropland,157.8031837526157
2025,Central Appalachians,Reforestation: Pasture,40491.73308961034
2025,Central Appalachians,Reforestation: Grassland,956.5545303508007
2025,Central Appalachians,Reforestation: Shrubland,3586.762170000001
2025,Central Basin and Range,Reforestation: Cropland,0
2025,Central Basin and Range,Reforestation: Pasture,0
2025,Central Basin and Range,Reforestation: Grassland,0
2025,Central Basin and Range,Reforestation: Shrubland,0
2025,Central California Foothills and Coastal Mountains,Reforestation: Cropland,0
2025,Central California Foothills and Coastal Mountains,Reforestation: Pasture,0
2025,Central California Foothills and Coastal Mountains,Reforestation: Grassland,0
2025,Central California Foothills and Coastal Mountains,Reforestation: Shrubland,0
2025,Central California Valley,Reforestation: Cropland,0
2025,Central California Valley,Reforestation: Pasture,0
2025,Central California Valley,Reforestation: Grassland,0
2025,Central California Valley,Reforestation: Shrubland,0
2025,Central Corn Belt Plains,Reforestation: Cropland,0
2025,Central Corn Belt Plains,Reforestation: Pasture,3188.4596786563757
2025,Central Corn Belt Plains,Reforestation: Grassland,324.2933163014118
2025,Central Corn Belt Plains,Reforestation: Shrubland,1963.1123111111112
2025,Central Great Plains,Reforestation: Cropland,592.5186116554055
2025,Central Great Plains,Reforestation: Pasture,573.1481795088907
2025,Central Great Plains,Reforestation: Grassland,15573.094778558021
2025,Central Great Plains,Reforestation: Shrubland,8074.304085450707
2025,Central Irregular Plains,Reforestation: Cropland,160.594621875
2025,Central Irregular Plains,Reforestation: Pasture,4355.926164267569
2025,Central Irregular Plains,Reforestation: Grassland,200.52575957727873
2025,Central Irregular Plains,Reforestation: Shrubland,5136.832909301413
2025,Chihuahuan Deserts,Reforestation: Cropland,0
2025,Chihuahuan Deserts,Reforestation: Pasture,0
2025,Chihuahuan Deserts,Reforestation: Grassland,514.1517293233082
2025,Chihuahuan Deserts,Reforestation: Shrubland,3319.7540852915877
2025,Coast Range,Reforestation: Cropland,0
2025,Coast Range,Reforestation: Pasture,0
2025,Coast Range,Reforestation: Grassland,0
2025,Coast Range,Reforestation: Shrubland,0
2025,Colorado Plateaus,Reforestation: Cropland,0
2025,Colorado Plateaus,Reforestation: Pasture,0
2025,Colorado Plateaus,Reforestation: Grassland,0
2025,Colorado Plateaus,Reforestation: Shrubland,0
2025,Columbia Plateau,Reforestation: Cropland,0
2025,Columbia Plateau,Reforestation: Pasture,0
2025,Columbia Plateau,Reforestation: Grassland,0
2025,Columbia Plateau,Reforestation: Shrubland,0
2025,Cross Timbers,Reforestation: Cropland,164.26628665540542
2025,Cross Timbers,Reforestation: Pasture,3676.5848030266648
2025,Cross Timbers,Reforestation: Grassland,4743.679280897091
2025,Cross Timbers,Reforestation: Shrubland,1063.1151944678752
2025,Driftless Area,Reforestation: Cropland,0
2025,Driftless Area,Reforestation: Pasture,1819.2800485413331
2025,Driftless Area,Reforestation: Grassland,105.75886524822695
2025,Driftless Area,Reforestation: Shrubland,1048.037361111111
2025,East Central Texas Plains,Reforestation: Cropland,324.15149729729734
2025,East Central Texas Plains,Reforestation: Pasture,61751.16749207545
2025,East Central Texas Plains,Reforestation: Grassland,275.1052021732005
2025,East Central Texas Plains,Reforestation: Shrubland,764.8291437811802
2025,Eastern Cascades Slopes and Foothills,Reforestation: Cropland,0
2025,Eastern Cascades Slopes and Foothills,Reforestation: Pasture,0
2025,Eastern Cascades Slopes and Foothills,Reforestation: Grassland,0
2025,Eastern Cascades Slopes and Foothills,Reforestation: Shrubland,0
2025,Eastern Corn Belt Plains,Reforestation: Cropland,0
2025,Eastern Corn Belt Plains,Reforestation: Pasture,14899.730973451327
2025,Eastern Corn Belt Plains,Reforestation: Grassland,2265.6672268907564
2025,Eastern Corn Belt Plains,Reforestation: Shrubland,6348.267060465117
2025,Eastern Great Lakes Lowlands,Reforestation: Cropland,4543.770127045564
2025,Eastern Great Lakes Lowlands,Reforestation: Pasture,85742.49398653857
2025,Eastern Great Lakes Lowlands,Reforestation: Grassland,267.06251478369126
2025,Edwards Plateau,Reforestation: Cropland,0
2025,Edwards Plateau,Reforestation: Pasture,185.0947082767978
2025,Edwards Plateau,Reforestation: Grassland,195.1524812030075
2025,Edwards Plateau,Reforestation: Shrubland,4710.951924410803
2025,Erie Drift Plain,Reforestation: Cropland,281.5442031104245
2025,Erie Drift Plain,Reforestation: Pasture,13463.077033207834
2025,Erie Drift Plain,Reforestation: Grassland,205.94048019207682
2025,Erie Drift Plain,Reforestation: Shrubland,421.9089687380862
2025,Flint Hills,Reforestation: Cropland,0
2025,Flint Hills,Reforestation: Pasture,0
2025,Flint Hills,Reforestation: Grassland,160.42060766182297
2025,Flint Hills,Reforestation: Shrubland,12.942196860282573
2025,High Plains,Reforestation: Cropland,38.135470270270275
2025,High Plains,Reforestation: Pasture,0
2025,High Plains,Reforestation: Grassland,922.2658708197177
2025,High Plains,Reforestation: Shrubland,898.7618690800487
2025,Huron/Erie Lake Plains,Reforestation: Cropland,0
2025,Huron/Erie Lake Plains,Reforestation: Pasture,118.25183312262959
2025,Huron/Erie Lake Plains,Reforestation: Grassland,393.54933973589436
2025,Huron/Erie Lake Plains,Reforestation: Shrubland,869.9376000000001
2025,Idaho Batholith,Reforestation: Cropland,0
2025,Idaho Batholith,Reforestation: Pasture,0
2025,Idaho Batholith,Reforestation: Grassland,0
2025,Idaho Batholith,Reforestation: Shrubland,0
2025,Interior Plateau,Reforestation: Cropland,427.35786156716415
2025,Interior Plateau,Reforestation: Pasture,438302.53548127756
2025,Interior Plateau,Reforestation: Grassland,13420.973007446255
2025,Interior Plateau,Reforestation: Shrubland,17721.814013278043
2025,Interior River Valleys and Hills,Reforestation: Cropland,0
2025,Interior River Valleys and Hills,Reforestation: Pasture,42605.60525227913
2025,Interior River Valleys and Hills,Reforestation: Grassland,1358.4940416780819
2025,Interior River Valleys and Hills,Reforestation: Shrubland,5486.270593333334
2025,Klamath Mountains/California High North Coast Range,Reforestation: Cropland,0
2025,Klamath Mountains/California High North Coast Range,Reforestation: Pasture,0
2025,Klamath Mountains/California High North Coast Range,Reforestation: Grassland,0
2025,Klamath Mountains/California High North Coast Range,Reforestation: Shrubland,0
2025,Lake Agassiz Plain,Reforestation: Cropland,0
2025,Lake Agassiz Plain,Reforestation: Pasture,0
2025,Lake Agassiz Plain,Reforestation: Grassland,0
2025,Lake Agassiz Plain,Reforestation: Shrubland,0
2025,Madrean Archipelago,Reforestation: Cropland,0
2025,Madrean Archipelago,Reforestation: Pasture,0
2025,Madrean Archipelago,Reforestation: Grassland,0
2025,Madrean Archipelago,Reforestation: Shrubland,0
2025,Middle Atlantic Coastal Plain,Reforestation: Cropland,2071.2436614797657
2025,Middle Atlantic Coastal Plain,Reforestation: Pasture,17502.676236374307
2025,Middle Atlantic Coastal Plain,Reforestation: Grassland,799.8711162783424
2025,Middle Atlantic Coastal Plain,Reforestation: Shrubland,4879.429285272727
2025,Middle Rockies,Reforestation: Cropland,0
2025,Middle Rockies,Reforestation: Pasture,0
2025,Middle Rockies,Reforestation: Grassland,0
2025,Middle Rockies,Reforestation: Shrubland,0
2025,Mississippi Alluvial Plain,Reforestation: Cropland,1132.8849776413986
