EcoBoundaryID,AdminBoundaryID,SpeciesTypeID,StratumID,SecondaryStratumID,StateClassID,AverageTemperature
Mixedwood Plains,Alberta,Hickory,Western Gulf Coastal Plain,Texas,Forest: Oak/Hickory Group,21.98728927
Mixedwood Plains,Alberta,Hickory,South Central Plains,Texas,Forest: Oak/Hickory Group,18.39476567
Mixedwood Plains,Quebec,Hickory,Northeastern Highlands,Vermont,Forest: Oak/Hickory Group,6.801236307
Atlantic Maritime,Quebec,Hickory,Northeastern Coastal Zone,Vermont,Forest: Oak/Hickory Group,8.050179076
Mixedwood Plains,Quebec,Hickory,Eastern Great Lakes Lowlands,Vermont,Forest: Oak/Hickory Group,7.785583154
Mixedwood Plains,Ontario,Hickory,Piedmont,Virginia,Forest: Oak/Hickory Group,13.72506797
Atlantic Maritime,Quebec,Hickory,Middle Atlantic Coastal Plain,Virginia,Forest: Oak/Hickory Group,15.16522908
Mixedwood Plains,Ontario,Hickory,Northern Piedmont,Virginia,Forest: Oak/Hickory Group,13.04327386
Mixedwood Plains,Ontario,Hickory,Southeastern Plains,Virginia,Forest: Oak/Hickory Group,14.577663
Mixedwood Plains,Ontario,Hickory,Blue Ridge,Virginia,Forest: Oak/Hickory Group,11.6331479
Mixedwood Plains,Ontario,Hickory,Ridge and Valley,Virginia,Forest: Oak/Hickory Group,11.48526886
Mixedwood Plains,Ontario,Hickory,Central Appalachians,Virginia,Forest: Oak/Hickory Group,11.8904253
Mixedwood Plains,Ontario,Hickory,Blue Ridge,West Virginia,Forest: Oak/Hickory Group,12.32021543
Mixedwood Plains,Ontario,Hickory,Ridge and Valley,West Virginia,Forest: Oak/Hickory Group,10.33117122
Mixedwood Plains,Ontario,Hickory,Central Appalachians,West Virginia,Forest: Oak/Hickory Group,11.22299788
Mixedwood Plains,Ontario,Hickory,Western Allegheny Plateau,West Virginia,Forest: Oak/Hickory Group,11.78434527
Mixedwood Plains,Ontario,Hickory,Western Corn Belt Plains,Wisconsin,Forest: Oak/Hickory Group,6.890270653
Boreal Shield West,Ontario,Hickory,Northern Lakes and Forests,Wisconsin,Forest: Oak/Hickory Group,5.707959056
Mixedwood Plains,Ontario,Hickory,North Central Hardwood Forests,Wisconsin,Forest: Oak/Hickory Group,6.876134976
Mixedwood Plains,Ontario,Hickory,Driftless Area,Wisconsin,Forest: Oak/Hickory Group,7.605998389
Mixedwood Plains,Ontario,Hickory,Southeastern Wisconsin Till Plains,Wisconsin,Forest: Oak/Hickory Group,8.228789188
Mixedwood Plains,Ontario,Hickory,Central Corn Belt Plains,Wisconsin,Forest: Oak/Hickory Group,8.75574046
Montane Cordillera,Alberta,Hickory,Middle Rockies,Wyoming,Forest: Oak/Hickory Group,6.721857299
Mixedwood Plains,Alberta,Hickory,Northwestern Great Plains,Wyoming,Forest: Oak/Hickory Group,8.11276943
Mixedwood Plains,Ontario,Cypress,Piedmont,Alabama,Forest: Oak/Gum/Cypress Group,17.10622142
Mixedwood Plains,Ontario,Cypress,Southeastern Plains,Alabama,Forest: Oak/Gum/Cypress Group,18.12933575
Mixedwood Plains,Ontario,Cypress,Ridge and Valley,Alabama,Forest: Oak/Gum/Cypress Group,16.75619719
Mixedwood Plains,Ontario,Cypress,Southwestern Appalachians,Alabama,Forest: Oak/Gum/Cypress Group,15.85340279
Mixedwood Plains,Ontario,Cypress,Interior Plateau,Alabama,Forest: Oak/Gum/Cypress Group,15.92246515
Atlantic Maritime,Quebec,Cypress,Southern Coastal Plain,Alabama,Forest: Oak/Gum/Cypress Group,19.15638559
Mixedwood Plains,Ontario,Cypress,South Central Plains,Arkansas,Forest: Oak/Gum/Cypress Group,17.26510066
Mixedwood Plains,Ontario,Cypress,Ouachita Mountains,Arkansas,Forest: Oak/Gum/Cypress Group,16.38282402
Mixedwood Plains,Ontario,Cypress,Arkansas Valley,Arkansas,Forest: Oak/Gum/Cypress Group,16.15003333
Montane Cordillera,Ontario,Cypress,Ozark Highlands,Arkansas,Forest: Oak/Gum/Cypress Group,15.20247225
Mixedwood Plains,Ontario,Cypress,Mississippi Alluvial Plain,Arkansas,Forest: Oak/Gum/Cypress Group,16.68276738
Mixedwood Plains,Ontario,Cypress,Mississippi Valley Loess Plains,Arkansas,Forest: Oak/Gum/Cypress Group,16.6172534
Mixedwood Plains,Quebec,Cypress,Northeastern Highlands,Connecticut,Forest: Oak/Gum/Cypress Group,8.449313631
Atlantic Maritime,Quebec,Cypress,Northeastern Coastal Zone,Connecticut,Forest: Oak/Gum/Cypress Group,9.932458494
Atlantic Maritime,Quebec,Cypress,Middle Atlantic Coastal Plain,Delaware,Forest: Oak/Gum/Cypress Group,13.66409702
Mixedwood Plains,Ontario,Cypress,Southeastern Plains,Florida,Forest: Oak/Gum/Cypress Group,19.4630926
Atlantic Maritime,Quebec,Cypress,Southern Coastal Plain,Florida,Forest: Oak/Gum/Cypress Group,21.57772385
Atlantic Maritime,Quebec,Cypress,Southern Florida Coastal Plain,Florida,Forest: Oak/Gum/Cypress Group,24.09406581
Mixedwood Plains,Ontario,Cypress,Piedmont,Georgia,Forest: Oak/Gum/Cypress Group,16.86143938
Mixedwood Plains,Ontario,Cypress,Southeastern Plains,Georgia,Forest: Oak/Gum/Cypress Group,18.85152387
Mixedwood Plains,Ontario,Cypress,Ridge and Valley,Georgia,Forest: Oak/Gum/Cypress Group,15.59967525
Atlantic Maritime,Quebec,Cypress,Southern Coastal Plain,Georgia,Forest: Oak/Gum/Cypress Group,19.55084898
Mixedwood Plains,Ontario,Cypress,Central Corn Belt Plains,Illinois,Forest: Oak/Gum/Cypress Group,10.85085973
Mixedwood Plains,Ontario,Cypress,Interior Plateau,Illinois,Forest: Oak/Gum/Cypress Group,14.12813174
Mixedwood Plains,Ontario,Cypress,Interior River Valleys and Hills,Illinois,Forest: Oak/Gum/Cypress Group,13.37122854
Mixedwood Plains,Ontario,Cypress,Mississippi Alluvial Plain,Illinois,Forest: Oak/Gum/Cypress Group,14.33454711
Mixedwood Plains,Ontario,Cypress,Interior Plateau,Indiana,Forest: Oak/Gum/Cypress Group,13.610927
Mixedwood Plains,Ontario,Cypress,Interior River Valleys and Hills,Indiana,Forest: Oak/Gum/Cypress Group,13.42120109
Mixedwood Plains,Ontario,Cypress,Interior Plateau,Kentucky,Forest: Oak/Gum/Cypress Group,14.77394202
Mixedwood Plains,Ontario,Cypress,Interior River Valleys and Hills,Kentucky,Forest: Oak/Gum/Cypress Group,14.37903456
Mixedwood Plains,Ontario,Cypress,Mississippi Alluvial Plain,Kentucky,Forest: Oak/Gum/Cypress Group,14.80771042
Mixedwood Plains,Ontario,Cypress,Mississippi Valley Loess Plains,Kentucky,Forest: Oak/Gum/Cypress Group,14.61462557
Mixedwood Plains,Ontario,Cypress,Western Gulf Coastal Plain,Louisiana,Forest: Oak/Gum/Cypress Group,20.01288472
Mixedwood Plains,Ontario,Cypress,South Central Plains,Louisiana,Forest: Oak/Gum/Cypress Group,18.81842282
Mixedwood Plains,Ontario,Cypress,Southeastern Plains,Louisiana,Forest: Oak/Gum/Cypress Group,19.30180328
Mixedwood Plains,Ontario,Cypress,Mississippi Alluvial Plain,Louisiana,Forest: Oak/Gum/Cypress Group,19.69342445
Mixedwood Plains,Ontario,Cypress,Mississippi Valley Loess Plains,Louisiana,Forest: Oak/Gum/Cypress Group,19.64284509
Atlantic Maritime,Quebec,Cypress,Southern Coastal Plain,Louisiana,Forest: Oak/Gum/Cypress Group,19.70744413
Mixedwood Plains,Quebec,Cypress,Northeastern Highlands,Maine,Forest: Oak/Gum/Cypress Group,5.334787608
Atlantic Maritime,Quebec,Cypress,Middle Atlantic Coastal Plain,Maryland,Forest: Oak/Gum/Cypress Group,14.20568252
Mixedwood Plains,Quebec,Cypress,Southeastern Plains,Maryland,Forest: Oak/Gum/Cypress Group,14.02143509
Atlantic Maritime,Quebec,Cypress,Northeastern Coastal Zone,Massachusetts,Forest: Oak/Gum/Cypress Group,10.10729571
Atlantic Maritime,Quebec,Cypress,Atlantic Coastal Pine Barrens,Massachusetts,Forest: Oak/Gum/Cypress Group,10.49351011
Mixedwood Plains,Ontario,Cypress,Southeastern Plains,Mississippi,Forest: Oak/Gum/Cypress Group,17.87772956
Mixedwood Plains,Ontario,Cypress,Mississippi Alluvial Plain,Mississippi,Forest: Oak/Gum/Cypress Group,17.84089392
Mixedwood Plains,Ontario,Cypress,Mississippi Valley Loess Plains,Mississippi,Forest: Oak/Gum/Cypress Group,17.78756242
Atlantic Maritime,Quebec,Cypress,Southern Coastal Plain,Mississippi,Forest: Oak/Gum/Cypress Group,19.38510641
Montane Cordillera,Ontario,Cypress,Ozark Highlands,Missouri,Forest: Oak/Gum/Cypress Group,14.49808863
Mixedwood Plains,Ontario,Cypress,Central Irregular Plains,Missouri,Forest: Oak/Gum/Cypress Group,12.23938981
Mixedwood Plains,Ontario,Cypress,Interior River Valleys and Hills,Missouri,Forest: Oak/Gum/Cypress Group,12.91623857
Mixedwood Plains,Ontario,Cypress,Mississippi Alluvial Plain,Missouri,Forest: Oak/Gum/Cypress Group,14.78067279
Mixedwood Plains,Ontario,Cypress,Mississippi Valley Loess Plains,Missouri,Forest: Oak/Gum/Cypress Group,14.53609399
Atlantic Maritime,Quebec,Cypress,Middle Atlantic Coastal Plain,New Jersey,Forest: Oak/Gum/Cypress Group,12.73504717
Atlantic Maritime,Quebec,Cypress,Atlantic Coastal Pine Barrens,New Jersey,Forest: Oak/Gum/Cypress Group,12.22817485
Mixedwood Plains,Quebec,Cypress,Northeastern Highlands,New York,Forest: Oak/Gum/Cypress Group,9.094484595
Atlantic Maritime,Quebec,Cypress,Atlantic Coastal Pine Barrens,New York,Forest: Oak/Gum/Cypress Group,11.1631861
Mixedwood Plains,Ontario,Cypress,Piedmont,North Carolina,Forest: Oak/Gum/Cypress Group,16.32749408
Atlantic Maritime,Quebec,Cypress,Middle Atlantic Coastal Plain,North Carolina,Forest: Oak/Gum/Cypress Group,16.6701608
Mixedwood Plains,Ontario,Cypress,Southeastern Plains,North Carolina,Forest: Oak/Gum/Cypress Group,16.46978514
Mixedwood Plains,Alberta,Cypress,Central Great Plains,Oklahoma,Forest: Oak/Gum/Cypress Group,16.33154953
Mixedwood Plains,Alberta,Cypress,Cross Timbers,Oklahoma,Forest: Oak/Gum/Cypress Group,16.26487511
Mixedwood Plains,Alberta,Cypress,South Central Plains,Oklahoma,Forest: Oak/Gum/Cypress Group,17.17243216
Mixedwood Plains,Alberta,Cypress,Ouachita Mountains,Oklahoma,Forest: Oak/Gum/Cypress Group,16.49551293
Mixedwood Plains,Alberta,Cypress,Arkansas Valley,Oklahoma,Forest: Oak/Gum/Cypress Group,16.47949875
Montane Cordillera,Alberta,Cypress,Boston Mountains,Oklahoma,Forest: Oak/Gum/Cypress Group,15.80860387
Montane Cordillera,Alberta,Cypress,Ozark Highlands,Oklahoma,Forest: Oak/Gum/Cypress Group,15.4958914
Mixedwood Plains,Alberta,Cypress,Central Irregular Plains,Oklahoma,Forest: Oak/Gum/Cypress Group,15.9030847
Atlantic Maritime,Quebec,Cypress,Northeastern Coastal Zone,Rhode Island,Forest: Oak/Gum/Cypress Group,9.142246315
Mixedwood Plains,Ontario,Cypress,Piedmont,South Carolina,Forest: Oak/Gum/Cypress Group,16.28200311
Atlantic Maritime,Quebec,Cypress,Middle Atlantic Coastal Plain,South Carolina,Forest: Oak/Gum/Cypress Group,18.03788121
Mixedwood Plains,Ontario,Cypress,Southeastern Plains,South Carolina,Forest: Oak/Gum/Cypress Group,17.5381961
Atlantic Maritime,Quebec,Cypress,Southern Coastal Plain,South Carolina,Forest: Oak/Gum/Cypress Group,18.95481338
Mixedwood Plains,Ontario,Cypress,Southeastern Plains,Tennessee,Forest: Oak/Gum/Cypress Group,15.3943759
Mixedwood Plains,Ontario,Cypress,Ridge and Valley,Tennessee,Forest: Oak/Gum/Cypress Group,14.80338752
Mixedwood Plains,Ontario,Cypress,Southwestern Appalachians,Tennessee,Forest: Oak/Gum/Cypress Group,13.77588455
Mixedwood Plains,Ontario,Cypress,Interior Plateau,Tennessee,Forest: Oak/Gum/Cypress Group,14.85906188
Mixedwood Plains,Ontario,Cypress,Mississippi Alluvial Plain,Tennessee,Forest: Oak/Gum/Cypress Group,15.50255447
Mixedwood Plains,Ontario,Cypress,Mississippi Valley Loess Plains,Tennessee,Forest: Oak/Gum/Cypress Group,15.65326139
Mixedwood Plains,Alberta,Cypress,Southwestern Tablelands,Texas,Forest: Oak/Gum/Cypress Group,17.82450376
Mixedwood Plains,Alberta,Cypress,Central Great Plains,Texas,Forest: Oak/Gum/Cypress Group,18.03489684
Mixedwood Plains,Alberta,Cypress,Cross Timbers,Texas,Forest: Oak/Gum/Cypress Group,18.19208385
Mixedwood Plains,Alberta,Cypress,Edwards Plateau,Texas,Forest: Oak/Gum/Cypress Group,18.59230283
Mixedwood Plains,Alberta,Cypress,Southern Texas Plains,Texas,Forest: Oak/Gum/Cypress Group,21.43118294
Mixedwood Plains,Alberta,Cypress,Texas Blackland Prairies,Texas,Forest: Oak/Gum/Cypress Group,20.00069474
Mixedwood Plains,Alberta,Cypress,East Central Texas Plains,Texas,Forest: Oak/Gum/Cypress Group,19.02937184
Mixedwood Plains,Alberta,Cypress,Western Gulf Coastal Plain,Texas,Forest: Oak/Gum/Cypress Group,21.13274136
Mixedwood Plains,Alberta,Cypress,South Central Plains,Texas,Forest: Oak/Gum/Cypress Group,18.99492699
Mixedwood Plains,Ontario,Cypress,Piedmont,Virginia,Forest: Oak/Gum/Cypress Group,14.16161776
Atlantic Maritime,Quebec,Cypress,Middle Atlantic Coastal Plain,Virginia,Forest: Oak/Gum/Cypress Group,15.42468447
Mixedwood Plains,Ontario,Cypress,Southeastern Plains,Virginia,Forest: Oak/Gum/Cypress Group,14.91508372
Mixedwood Plains,Ontario,Ash,Piedmont,Alabama,Forest: Elm/Ash/Cottonwood Group,16.97832414
Mixedwood Plains,Ontario,Ash,Southeastern Plains,Alabama,Forest: Elm/Ash/Cottonwood Group,17.97089212
Mixedwood Plains,Ontario,Ash,Ridge and Valley,Alabama,Forest: Elm/Ash/Cottonwood Group,16.97448359
Mixedwood Plains,Ontario,Ash,Southwestern Appalachians,Alabama,Forest: Elm/Ash/Cottonwood Group,15.79686549
Mixedwood Plains,Ontario,Ash,Interior Plateau,Alabama,Forest: Elm/Ash/Cottonwood Group,15.80177561
Mixedwood Plains,Ontario,Ash,South Central Plains,Arkansas,Forest: Elm/Ash/Cottonwood Group,17.42577549
Mixedwood Plains,Ontario,Ash,Ouachita Mountains,Arkansas,Forest: Elm/Ash/Cottonwood Group,16.34109547
Mixedwood Plains,Ontario,Ash,Arkansas Valley,Arkansas,Forest: Elm/Ash/Cottonwood Group,16.17790373
Montane Cordillera,Ontario,Ash,Ozark Highlands,Arkansas,Forest: Elm/Ash/Cottonwood Group,14.52866826
Mixedwood Plains,Ontario,Ash,Mississippi Alluvial Plain,Arkansas,Forest: Elm/Ash/Cottonwood Group,16.92186255
Mixedwood Plains,Ontario,Ash,Mississippi Valley Loess Plains,Arkansas,Forest: Elm/Ash/Cottonwood Group,15.73150889
Montane Cordillera,Alberta,Ash,Southern Rockies,Colorado,Forest: Elm/Ash/Cottonwood Group,6.254619237
Montane Cordillera,Alberta,Ash,Arizona/New Mexico Plateau,Colorado,Forest: Elm/Ash/Cottonwood Group,6.453020684
Mixedwood Plains,Quebec,Ash,Northeastern Highlands,Connecticut,Forest: Elm/Ash/Cottonwood Group,8.590888136
Atlantic Maritime,Quebec,Ash,Northeastern Coastal Zone,Connecticut,Forest: Elm/Ash/Cottonwood Group,10.05166321
Atlantic Maritime,Quebec,Ash,Middle Atlantic Coastal Plain,Delaware,Forest: Elm/Ash/Cottonwood Group,13.28578376
Mixedwood Plains,Quebec,Ash,Northern Piedmont,Delaware,Forest: Elm/Ash/Cottonwood Group,12.55944538
Mixedwood Plains,Ontario,Ash,Southeastern Plains,Florida,Forest: Elm/Ash/Cottonwood Group,19.74956235
Atlantic Maritime,Quebec,Ash,Southern Coastal Plain,Florida,Forest: Elm/Ash/Cottonwood Group,21.47676848
Atlantic Maritime,Quebec,Ash,Southern Florida Coastal Plain,Florida,Forest: Elm/Ash/Cottonwood Group,24.22998702
Mixedwood Plains,Ontario,Ash,Piedmont,Georgia,Forest: Elm/Ash/Cottonwood Group,16.40607466
Mixedwood Plains,Ontario,Ash,Southeastern Plains,Georgia,Forest: Elm/Ash/Cottonwood Group,18.50306612
Mixedwood Plains,Ontario,Ash,Ridge and Valley,Georgia,Forest: Elm/Ash/Cottonwood Group,15.84599405
Atlantic Maritime,Quebec,Ash,Southern Coastal Plain,Georgia,Forest: Elm/Ash/Cottonwood Group,19.17307936
Montane Cordillera,British Columbia,Ash,Northern Rockies,Idaho,Forest: Elm/Ash/Cottonwood Group,7.401238209
Mixedwood Plains,Ontario,Ash,Driftless Area,Illinois,Forest: Elm/Ash/Cottonwood Group,8.837011521
Mixedwood Plains,Ontario,Ash,Southeastern Wisconsin Till Plains,Illinois,Forest: Elm/Ash/Cottonwood Group,8.87214321
Mixedwood Plains,Ontario,Ash,Central Corn Belt Plains,Illinois,Forest: Elm/Ash/Cottonwood Group,10.73845399
Mixedwood Plains,Ontario,Ash,Interior Plateau,Illinois,Forest: Elm/Ash/Cottonwood Group,14.06889009
Mixedwood Plains,Ontario,Ash,Interior River Valleys and Hills,Illinois,Forest: Elm/Ash/Cottonwood Group,12.88421417
Mixedwood Plains,Ontario,Ash,Mississippi Alluvial Plain,Illinois,Forest: Elm/Ash/Cottonwood Group,14.42704052
Mixedwood Plains,Ontario,Ash,Central Corn Belt Plains,Indiana,Forest: Elm/Ash/Cottonwood Group,10.63579018
Mixedwood Plains,Ontario,Ash,Eastern Corn Belt Plains,Indiana,Forest: Elm/Ash/Cottonwood Group,11.43887054
Mixedwood Plains,Ontario,Ash,Southern Michigan/Northern Indiana Drift Plains,Indiana,Forest: Elm/Ash/Cottonwood Group,9.625196391
Mixedwood Plains,Ontario,Ash,Interior Plateau,Indiana,Forest: Elm/Ash/Cottonwood Group,12.3150159
Mixedwood Plains,Ontario,Ash,Interior River Valleys and Hills,Indiana,Forest: Elm/Ash/Cottonwood Group,12.9439151
Mixedwood Plains,Ontario,Ash,Central Irregular Plains,Iowa,Forest: Elm/Ash/Cottonwood Group,10.54476138
Mixedwood Plains,Ontario,Ash,Western Corn Belt Plains,Iowa,Forest: Elm/Ash/Cottonwood Group,9.580400297
Mixedwood Plains,Ontario,Ash,Driftless Area,Iowa,Forest: Elm/Ash/Cottonwood Group,8.609596771
Mixedwood Plains,Ontario,Ash,Interior River Valleys and Hills,Iowa,Forest: Elm/Ash/Cottonwood Group,10.62733733
Mixedwood Plains,Alberta,Ash,Southwestern Tablelands,Kansas,Forest: Elm/Ash/Cottonwood Group,13.91354033
Mixedwood Plains,Alberta,Ash,Central Great Plains,Kansas,Forest: Elm/Ash/Cottonwood Group,13.24535396
Mixedwood Plains,Alberta,Ash,Flint Hills,Kansas,Forest: Elm/Ash/Cottonwood Group,12.80560459
Mixedwood Plains,Alberta,Ash,Cross Timbers,Kansas,Forest: Elm/Ash/Cottonwood Group,14.27138622
Montane Cordillera,Alberta,Ash,Ozark Highlands,Kansas,Forest: Elm/Ash/Cottonwood Group,14.39227476
Mixedwood Plains,Alberta,Ash,Central Irregular Plains,Kansas,Forest: Elm/Ash/Cottonwood Group,13.52824847
Mixedwood Plains,Alberta,Ash,Western Corn Belt Plains,Kansas,Forest: Elm/Ash/Cottonwood Group,12.21141521
Mixedwood Plains,Ontario,Ash,Central Appalachians,Kentucky,Forest: Elm/Ash/Cottonwood Group,13.01063434
Mixedwood Plains,Ontario,Ash,Interior Plateau,Kentucky,Forest: Elm/Ash/Cottonwood Group,13.17602388
Mixedwood Plains,Ontario,Ash,Interior River Valleys and Hills,Kentucky,Forest: Elm/Ash/Cottonwood Group,14.32362992
Mixedwood Plains,Ontario,Ash,Mississippi Alluvial Plain,Kentucky,Forest: Elm/Ash/Cottonwood Group,14.71284481
Mixedwood Plains,Ontario,Ash,Mississippi Valley Loess Plains,Kentucky,Forest: Elm/Ash/Cottonwood Group,14.55654189
Mixedwood Plains,Ontario,Ash,Western Gulf Coastal Plain,Louisiana,Forest: Elm/Ash/Cottonwood Group,20.13954238
Mixedwood Plains,Ontario,Ash,South Central Plains,Louisiana,Forest: Elm/Ash/Cottonwood Group,18.80591369
Mixedwood Plains,Ontario,Ash,Mississippi Alluvial Plain,Louisiana,Forest: Elm/Ash/Cottonwood Group,19.60652329
Mixedwood Plains,Ontario,Ash,Mississippi Valley Loess Plains,Louisiana,Forest: Elm/Ash/Cottonwood Group,19.68503455
Mixedwood Plains,Quebec,Ash,Northeastern Highlands,Maine,Forest: Elm/Ash/Cottonwood Group,5.375843216
Atlantic Maritime,Quebec,Ash,Northeastern Coastal Zone,Maine,Forest: Elm/Ash/Cottonwood Group,8.231105436
Mixedwood Plains,Quebec,Ash,Acadian Plains and Hills,Maine,Forest: Elm/Ash/Cottonwood Group,6.179602945
Atlantic Maritime,Quebec,Ash,Middle Atlantic Coastal Plain,Maryland,Forest: Elm/Ash/Cottonwood Group,14.01800314
Mixedwood Plains,Quebec,Ash,Northern Piedmont,Maryland,Forest: Elm/Ash/Cottonwood Group,12.7453721
Mixedwood Plains,Quebec,Ash,Southeastern Plains,Maryland,Forest: Elm/Ash/Cottonwood Group,14.10982064
Mixedwood Plains,Quebec,Ash,Blue Ridge,Maryland,Forest: Elm/Ash/Cottonwood Group,12.37808904
Mixedwood Plains,Quebec,Ash,Ridge and Valley,Maryland,Forest: Elm/Ash/Cottonwood Group,11.84289647
Mixedwood Plains,Quebec,Ash,Northeastern Highlands,Massachusetts,Forest: Elm/Ash/Cottonwood Group,8.076570155
Atlantic Maritime,Quebec,Ash,Northeastern Coastal Zone,Massachusetts,Forest: Elm/Ash/Cottonwood Group,9.744884542
Atlantic Maritime,Quebec,Ash,Atlantic Coastal Pine Barrens,Massachusetts,Forest: Elm/Ash/Cottonwood Group,10.37731627
Boreal Shield West,Ontario,Ash,Northern Lakes and Forests,Michigan,Forest: Elm/Ash/Cottonwood Group,5.887064862
Mixedwood Plains,Ontario,Ash,North Central Hardwood Forests,Michigan,Forest: Elm/Ash/Cottonwood Group,7.598337086
Mixedwood Plains,Ontario,Ash,Eastern Corn Belt Plains,Michigan,Forest: Elm/Ash/Cottonwood Group,9.055443004
Mixedwood Plains,Ontario,Ash,Southern Michigan/Northern Indiana Drift Plains,Michigan,Forest: Elm/Ash/Cottonwood Group,9.395585535
Mixedwood Plains,Ontario,Ash,Huron/Erie Lake Plains,Michigan,Forest: Elm/Ash/Cottonwood Group,9.818659427
Mixedwood Plains,Ontario,Ash,Northern Glaciated Plains,Minnesota,Forest: Elm/Ash/Cottonwood Group,7.138353207
Mixedwood Plains,Ontario,Ash,Western Corn Belt Plains,Minnesota,Forest: Elm/Ash/Cottonwood Group,7.408664511
Mixedwood Plains,Ontario,Ash,Lake Agassiz Plain,Minnesota,Forest: Elm/Ash/Cottonwood Group,4.166330826
Mixedwood Plains,Ontario,Ash,Northern Minnesota Wetlands,Minnesota,Forest: Elm/Ash/Cottonwood Group,3.84418336
