StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,1100
Huron/Erie Lake Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,300
Northeastern Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,20100
Northeastern Coastal Zone,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,2600
Northern Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,1400
Erie Drift Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,900
North Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,5500
Middle Atlantic Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,65000
Northern Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,1000
Southeastern Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,292200
Blue Ridge,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,3800
Ridge and Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,14200
Southwestern Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,21100
Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,10100
Western Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,4400
Interior Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,16200
Interior River Valleys and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,2400
Mississippi Alluvial Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,9500
Mississippi Valley Loess Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,19800
Southern Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,105600
Southern Florida Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,300
North Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,7700
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,17400
Madrean Archipelago,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,100
Northern Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,3200
Sonoran Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,0
Acadian Plains and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,11400
Eastern Great Lakes Lowlands,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,1600
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,1400
Southern California/Northern Baja Coast,Forest Harvest: Forest Clearcut,Forest Harvest,2005,2005,400
Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,56800
Puget Lowland,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,6400
Willamette Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,6300
Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,35400
Sierra Nevada,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,19100
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,600
Central California Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,300
Southern California Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,4700
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,32400
Columbia Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1000
Blue Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,15000
Snake River Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,300
Central Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,2100
Mojave Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,300
Northern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,45800
Idaho Batholith,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,8300
Middle Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,22400
Wyoming Basin,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1000
Wasatch and Uinta Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,3700
Colorado Plateaus,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,4800
Southern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,4900
Arizona/New Mexico Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1500
Arizona/New Mexico Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,7200
Chihuahuan Deserts,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,100
High Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,0
Southwestern Tablelands,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,0
Central Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,0
Flint Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,0
Cross Timbers,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,500
Edwards Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1700
Southern Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,0
Texas Blackland Prairies,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,500
East Central Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,2800
Western Gulf Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,2700
South Central Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,126000
Ouachita Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,24300
Arkansas Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,3600
Boston Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,2200
Ozark Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,11400
Central Irregular Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,0
Canadian Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,2100
Northwestern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,100
Northwestern Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,3500
Nebraska Sand Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,0
Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,105600
Northern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,0
Western Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,700
Lake Agassiz Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,0
Northern Minnesota Wetlands,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1100
Northern Lakes and Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,35200
North Central Hardwood Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,5700
Driftless Area,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1000
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,200
Central Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,400
Eastern Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,300
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,700
Huron/Erie Lake Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,500
Northeastern Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,22100
Northeastern Coastal Zone,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1000
Northern Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,500
Erie Drift Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,900
North Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,4200
Middle Atlantic Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,45200
Northern Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1900
Southeastern Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,247600
Blue Ridge,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,5100
Ridge and Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,15500
Southwestern Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,11500
Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,11500
Western Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,4700
Interior Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,15200
Interior River Valleys and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,2100
Mississippi Alluvial Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1000
Mississippi Valley Loess Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,12800
Southern Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,88400
Southern Florida Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1200
North Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,6400
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,18000
Madrean Archipelago,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,100
Northern Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,3400
Sonoran Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,100
Acadian Plains and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,9000
Eastern Great Lakes Lowlands,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,1000
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,900
Southern California/Northern Baja Coast,Forest Harvest: Forest Clearcut,Forest Harvest,2006,2006,200
Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,63500
Puget Lowland,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,7200
Willamette Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,7400
Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,35600
Sierra Nevada,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,19500
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1400
Central California Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,100
Southern California Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,5300
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,30600
Columbia Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1100
Blue Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,16000
Snake River Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,100
Central Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,2600
Mojave Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,500
Northern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,47000
Idaho Batholith,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,5600
Middle Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,18700
Wyoming Basin,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,5000
Wasatch and Uinta Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,14600
Colorado Plateaus,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,3600
Southern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,9500
Arizona/New Mexico Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1600
Arizona/New Mexico Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,6000
Chihuahuan Deserts,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
High Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
Southwestern Tablelands,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
Central Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
Flint Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
Cross Timbers,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,500
Edwards Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1100
Southern Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
Texas Blackland Prairies,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,100
East Central Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,2800
Western Gulf Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1000
South Central Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,196300
Ouachita Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,35400
Arkansas Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,5000
Boston Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,3000
Ozark Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,10000
Central Irregular Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,300
Canadian Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1000
Northwestern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
Northwestern Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,400
Nebraska Sand Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,90900
Northern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
Western Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,600
Lake Agassiz Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
Northern Minnesota Wetlands,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1600
Northern Lakes and Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,37000
North Central Hardwood Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,4900
Driftless Area,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1000
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,100
Central Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,300
Eastern Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,400
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,700
Huron/Erie Lake Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,100
Northeastern Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,12900
Northeastern Coastal Zone,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1300
Northern Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,300
Erie Drift Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,800
North Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,4900
Middle Atlantic Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,45300
Northern Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,500
Southeastern Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,215800
Blue Ridge,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,3500
Ridge and Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,16600
Southwestern Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,13000
Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,10900
Western Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,5100
Interior Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,9200
Interior River Valleys and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1400
Mississippi Alluvial Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1500
Mississippi Valley Loess Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,20600
Southern Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,57800
Southern Florida Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,0
North Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,6500
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,18100
Madrean Archipelago,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,100
Northern Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,4100
Sonoran Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,100
Acadian Plains and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,6500
Eastern Great Lakes Lowlands,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,500
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,1200
Southern California/Northern Baja Coast,Forest Harvest: Forest Clearcut,Forest Harvest,2007,2007,200
Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,72100
Puget Lowland,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,12800
Willamette Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,4700
Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,66100
Sierra Nevada,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,24800
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,2900
Central California Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,0
Southern California Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,2600
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,35400
Columbia Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,9500
Blue Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,19700
Snake River Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,5200
Central Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,13700
Mojave Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,900
Northern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,71100
Idaho Batholith,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,9500
Middle Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,32200
Wyoming Basin,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,5600
Wasatch and Uinta Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,12700
Colorado Plateaus,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,6600
Southern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2008,2008,19400
